atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6,-Pi_ph6/+Pi_pH6_wild-type,+Pi_ph5/+Pi_pH6_wild-type,-Pi_ph5/+Pi_pH6_wild-type,+Al/+Pi_pH6_wild-type,++Fe/+Pi_pH6_wild-type
AT1G75330,0,0,0,0,0,0,0,0,1,0
AT3G18580,0,0,0,0,0,0,0,0,1,0
AT2G45820,0,0,0,0,0,0,0,0,1,0
AT1G01800,0,0,0,0,0,0,0,0,1,0
AT1G15420,0,0,0,0,0,0,0,0,1,0
AT2G20530,0,0,0,0,0,0,0,0,1,0
AT1G22780,0,0,0,0,0,0,0,0,1,0
AT2G44510,0,0,0,0,0,0,0,0,1,0
AT3G55605,0,0,0,0,0,0,0,0,1,0
AT3G29090,0,0,0,0,0,0,0,0,1,0
AT3G49100,0,0,0,0,0,0,0,0,1,0
AT5G15350,0,0,0,0,0,0,0,0,1,0
AT1G76090,0,0,0,0,0,0,0,0,1,0
AT1G01360,0,0,0,0,0,0,0,0,1,0
AT3G62790,0,0,0,0,0,0,0,0,1,0
AT5G59090,0,0,0,0,0,0,0,0,1,0
AT1G04183,0,0,0,0,0,0,0,0,1,0
AT3G04790,0,0,0,0,0,0,0,0,1,0
AT3G58700,0,0,0,0,0,0,0,0,1,0
AT4G34265,0,0,0,0,0,0,0,0,1,0
AT3G49010,0,0,0,0,0,0,0,0,1,0
AT5G22875,0,0,0,0,0,0,0,0,1,0
AT4G34750,0,0,0,0,0,0,0,0,1,0
AT5G62930,0,0,0,0,0,0,0,0,1,0
AT1G60140,0,0,0,0,0,0,0,0,1,0
AT5G10560,0,0,0,0,0,0,0,0,1,0
AT4G04955,0,0,0,0,0,0,0,0,1,0
AT4G18480,0,0,0,0,0,0,0,0,1,0
AT2G29590,0,0,0,0,0,0,0,0,1,0
AT3G24506,0,0,0,0,0,0,0,0,1,0
AT3G21200,0,0,0,0,0,0,0,0,1,0
AT1G08360,0,0,0,0,0,0,0,0,1,0
AT1G70330,0,0,0,0,0,0,0,0,1,0
AT4G32915,0,0,0,0,0,0,0,0,1,0
AT2G47840,0,0,0,0,0,0,0,0,1,0
AT4G25870,0,0,0,0,0,0,0,0,1,0
AT1G54580,0,0,0,0,0,0,0,0,1,0
AT1G71180,0,0,0,0,0,0,0,0,1,0
AT2G35795,0,0,0,0,0,0,0,0,1,0
AT2G43940,0,0,0,0,0,0,0,0,1,0
AT2G45070,0,0,0,0,0,0,0,0,1,0
AT5G03170,0,0,0,0,0,0,0,0,1,0
AT3G27230,0,0,0,0,0,0,0,0,1,0
AT4G23730,0,0,0,0,0,0,0,0,1,0
AT5G54140,0,0,0,0,0,0,0,0,1,0
AT2G30870,0,0,0,0,0,0,0,0,1,0
AT1G10030,0,0,0,0,0,0,0,0,1,0
AT2G28260,0,0,0,0,0,0,0,0,1,1
AT3G25890,0,0,0,0,0,0,0,0,1,0
AT4G22890,0,0,0,0,0,0,0,0,1,0
AT1G27350,0,0,0,0,0,0,0,0,1,0
AT1G58100,0,0,0,0,0,0,0,0,1,1
AT5G35620,0,0,0,0,0,0,0,0,1,0
AT3G10610,0,0,0,0,0,0,0,0,1,0
AT5G43745,0,0,0,0,0,0,0,0,1,0
AT5G42670,0,0,0,0,0,0,0,0,1,1
AT1G07000,0,0,0,0,0,0,0,0,1,1
AT4G00710,0,0,0,0,0,0,0,0,1,0
AT5G48580,0,0,0,0,0,0,0,0,1,0
AT5G35530,0,0,0,0,0,0,0,0,1,0
AT5G07090,0,0,0,0,0,0,0,0,1,0
AT3G24830,0,0,0,0,0,0,0,0,1,0
AT3G20390,0,0,0,0,0,0,0,0,1,0
AT4G24770,0,0,0,0,0,0,0,0,1,0
AT2G25355,0,0,0,0,0,0,0,0,1,0
AT5G59560,0,0,0,0,0,0,0,0,1,0
AT5G55290,0,0,0,0,0,0,0,0,1,0
AT3G07900,0,0,0,0,0,0,0,0,1,0
AT5G66860,0,0,0,0,0,0,0,0,1,0
AT5G15750,0,0,0,0,0,0,0,0,1,0
AT5G46780,0,0,0,0,0,0,0,0,1,1
AT4G00585,0,0,0,0,0,0,0,0,1,0
AT5G53560,0,0,0,0,0,0,0,0,1,0
AT3G52905,0,0,0,0,0,0,0,0,1,0
AT4G34730,0,0,0,0,0,0,0,0,1,0
AT5G10860,0,0,0,0,0,0,0,0,1,0
AT3G55920,0,0,0,0,0,0,0,0,1,0
AT1G71080,0,0,0,0,0,0,0,0,1,0
AT5G23535,0,0,0,0,0,0,0,0,1,0
AT1G11780,0,0,0,0,0,0,0,0,1,0
AT1G04870,0,0,0,0,0,0,0,0,1,0
AT2G27450,0,0,0,0,0,0,0,0,1,0
AT5G28750,0,0,0,0,0,0,0,0,1,0
AT2G44620,0,0,0,0,0,0,0,0,1,0
AT5G45780,0,0,0,0,0,0,0,0,1,0
AT1G77330,0,0,0,0,0,0,0,0,1,0
AT5G19630,0,0,0,0,0,0,0,0,1,0
AT1G12800,0,0,0,0,0,0,0,0,1,1
AT1G02870,0,0,0,0,0,0,0,0,1,0
AT1G48420,0,0,0,0,0,0,0,0,1,0
AT4G21705,0,0,0,0,0,0,0,0,1,0
AT5G10450,0,0,0,0,0,0,0,0,1,0
AT5G16130,0,0,0,0,0,0,0,0,1,0
AT3G62530,0,0,0,0,0,0,0,0,1,0
AT3G48930,0,0,0,0,0,0,0,0,1,0
AT1G64430,0,0,0,0,0,0,0,0,1,1
AT5G13990,0,0,0,0,0,0,0,0,1,0
AT2G29050,0,0,0,0,0,0,0,0,1,0
AT3G58010,0,0,0,0,0,0,0,0,1,0
AT5G57440,0,0,0,0,0,0,0,0,1,0
AT5G60340,0,0,0,0,0,0,0,0,1,0
AT3G07010,0,0,0,0,0,0,0,0,1,0
AT5G59410,0,0,0,0,0,0,0,0,1,0
AT5G39600,0,0,0,0,0,0,0,0,1,0
AT5G24890,0,0,0,0,0,0,0,0,1,0
AT5G14690,0,0,0,0,0,0,0,0,1,0
AT3G52090,0,0,0,0,0,0,0,0,1,0
AT3G26360,0,0,0,0,0,0,0,0,1,0
AT5G61310,0,0,0,0,0,0,0,0,1,0
AT1G17940,0,0,0,0,0,0,0,0,1,0
AT1G53345,0,0,0,0,0,0,0,0,1,0
AT4G25600,0,0,0,0,0,0,0,0,1,0
AT4G36420,0,0,0,0,0,0,0,0,1,0
AT3G23100,0,0,0,0,0,0,0,0,1,0
AT5G20180,0,0,0,0,0,0,0,0,1,0
AT3G61010,0,0,0,0,0,0,0,0,1,1
AT5G12320,0,0,0,0,0,0,0,0,1,0
AT2G42390,0,0,0,0,0,0,0,0,1,0
AT3G13882,0,0,0,0,0,0,0,0,1,0
AT3G44750,0,0,0,0,0,0,0,0,1,0
AT2G24290,0,0,0,0,0,0,0,0,1,0
AT3G17810,0,0,0,0,0,0,0,0,1,0
AT5G56660,0,0,0,0,0,0,0,0,1,0
AT1G43790,0,0,0,0,0,0,0,0,1,0
AT3G01790,0,0,0,0,0,0,0,0,1,0
AT2G23050,0,0,0,0,0,0,0,0,1,0
AT1G74210,0,0,0,0,0,0,0,0,1,1
AT3G44890,0,0,0,0,0,0,0,0,1,0
AT5G61410,0,0,0,0,0,0,0,0,1,0
AT5G18460,0,0,0,0,0,0,0,0,1,0
AT2G07340,0,0,0,0,0,0,0,0,1,0
AT1G17120,0,0,0,0,0,0,0,0,1,0
AT1G74970,0,0,0,0,0,0,0,0,1,0
AT3G21640,0,0,0,0,0,0,0,0,1,0
AT1G69510,0,0,0,0,0,0,0,0,1,0
AT5G62440,0,0,0,0,0,0,0,0,1,0
AT1G27400,0,0,0,0,0,0,0,0,1,0
AT5G54580,0,0,0,0,0,0,0,0,1,0
AT3G60520,0,0,0,0,0,0,0,0,1,0
AT3G10110,0,0,0,0,0,0,0,0,1,0
AT5G40770,0,0,0,0,0,0,0,0,1,0
AT3G11500,0,0,0,0,0,0,0,0,1,0
AT1G09390,0,0,0,0,0,0,0,0,1,0
AT2G32400,0,0,0,0,0,0,0,0,1,0
AT5G64180,0,0,0,0,0,0,0,0,1,0
AT3G11510,0,0,0,0,0,0,0,0,1,0
AT5G16590,0,0,0,0,0,0,0,0,1,0
AT4G34670,0,0,0,0,0,0,0,0,1,0
AT4G03210,0,0,0,0,0,0,0,0,1,0
AT2G36620,0,0,0,0,0,0,0,0,1,0
AT4G16695,0,0,0,0,0,0,0,0,1,0
AT2G40600,0,0,0,0,0,0,0,0,1,0
AT4G17890,0,0,0,0,0,0,0,0,1,0
AT3G30350,0,0,0,0,0,0,0,0,1,1
AT5G62575,0,0,0,0,0,0,0,0,1,0
AT5G14150,0,0,0,0,0,0,0,0,1,0
AT3G03070,0,0,0,0,0,0,0,0,1,0
AT5G26880,0,0,0,0,0,0,0,0,1,0
AT1G27310,0,0,0,0,0,0,0,0,1,0
AT2G42310,0,0,0,0,0,0,0,0,1,0
AT3G10630,0,0,0,0,0,0,0,0,1,0
AT1G62820,0,0,0,0,0,0,0,0,1,0
AT4G19420,0,0,0,0,0,0,0,0,1,0
AT1G09590,0,0,0,0,0,0,0,0,1,0
AT5G07830,0,0,0,0,0,0,0,0,1,1
AT5G20160,0,0,0,0,0,0,0,0,1,0
AT2G28430,0,0,0,0,0,0,0,0,1,0
AT5G19570,0,0,0,0,0,0,0,0,1,0
AT5G24390,0,0,0,0,0,0,0,0,1,0
AT1G74940,0,0,0,0,0,0,0,0,1,0
AT1G79590,0,0,0,0,0,0,0,0,1,0
AT4G31460,0,0,0,0,0,0,0,0,1,0
AT2G24390,0,0,0,0,0,0,0,0,1,0
AT3G11550,0,0,0,0,0,0,0,0,1,1
AT2G44650,0,0,0,0,0,0,0,0,1,0
AT2G04520,0,0,0,0,0,0,0,0,1,0
AT3G61620,0,0,0,0,0,0,0,0,1,0
AT5G64880,0,0,0,0,0,0,0,0,1,0
AT5G18590,0,0,0,0,0,0,0,0,1,0
AT4G16720,0,0,0,0,0,0,0,0,1,0
AT4G02405,0,0,0,0,0,0,0,0,1,0
AT1G16350,0,0,0,0,0,0,0,0,1,0
AT3G50550,0,0,0,0,0,0,0,0,1,0
AT2G20450,0,0,0,0,0,0,0,0,1,0
AT1G34030,0,0,0,0,0,0,0,0,1,0
AT2G28940,0,0,0,0,0,0,0,0,1,0
AT5G10260,0,0,0,0,0,0,0,0,1,0
AT5G40370,0,0,0,0,0,0,0,0,1,0
AT1G61100,0,0,0,0,0,0,0,0,1,0
AT5G09890,0,0,0,0,0,0,0,0,1,0
AT5G45775,0,0,0,0,0,0,0,0,1,0
AT3G43920,0,0,0,0,0,0,0,0,1,1
AT5G10290,0,0,0,0,0,0,0,0,1,1
AT1G14620,0,0,0,0,0,0,0,0,1,1
AT1G68260,0,0,0,0,0,0,0,0,1,1
AT5G56260,0,0,0,0,0,0,0,0,1,0
AT1G50890,0,0,0,0,0,0,0,0,1,0
AT2G03340,0,0,0,0,0,0,0,0,1,0
AT4G14560,0,0,0,0,0,0,0,0,1,0
AT2G44760,0,0,0,0,0,0,0,0,1,0
AT1G11380,0,0,0,0,0,0,0,0,1,0
AT1G03950,0,0,0,0,0,0,0,0,1,0
AT3G11280,0,0,0,0,0,0,0,0,1,0
AT4G14342,0,0,0,0,0,0,0,0,1,0
AT3G52860,0,0,0,0,0,0,0,0,1,0
AT2G46540,0,0,0,0,0,0,0,0,1,0
AT3G46040,0,0,0,0,0,0,0,0,1,0
AT3G07910,0,0,0,0,0,0,0,0,1,0
AT3G07110,0,0,0,0,0,0,0,0,1,0
AT4G38250,0,0,0,0,0,0,0,0,1,0
AT1G20770,0,0,0,0,0,0,0,0,1,0
AT5G20950,0,0,0,0,0,0,0,0,1,0
AT5G63410,0,0,0,0,0,0,0,0,1,0
AT1G80860,0,0,0,0,0,0,0,0,1,0
AT1G80720,0,0,0,0,0,0,0,0,1,0
AT5G14880,0,0,0,0,0,0,0,0,1,1
AT1G65180,0,0,0,0,0,0,0,0,1,0
AT4G24990,0,0,0,0,0,0,0,0,1,0
AT3G53370,0,0,0,0,0,0,0,0,1,0
AT5G39450,0,0,0,0,0,0,0,0,1,0
AT5G27850,0,0,0,0,0,0,0,0,1,0
AT5G65495,0,0,0,0,0,0,0,0,1,0
AT1G56220,0,0,0,0,0,0,0,0,1,0
AT2G25260,0,0,0,0,0,0,0,0,1,0
AT3G27090,0,0,0,0,0,0,0,0,1,0
AT1G57860,0,0,0,0,0,0,0,0,1,0
AT3G26590,0,0,0,0,0,0,0,0,1,0
AT3G18760,0,0,0,0,0,0,0,0,1,0
AT5G15220,0,0,0,0,0,0,0,0,1,0
AT1G12500,0,0,0,0,0,0,0,0,1,0
AT5G57290,0,0,0,0,0,0,0,0,1,0
AT3G01450,0,0,0,0,0,0,0,0,1,0
AT3G48530,0,0,0,0,0,0,0,0,1,0
AT2G46505,0,0,0,0,0,0,0,0,1,0
AT3G50070,0,0,0,0,0,0,0,0,1,0
AT5G11500,0,0,0,0,0,0,0,0,1,0
AT3G49730,0,0,0,0,0,0,0,0,1,0
AT4G31290,0,0,0,0,0,0,0,0,1,1
AT2G43760,0,0,0,0,0,0,0,0,1,0
AT1G31340,0,0,0,0,0,0,0,0,1,0
AT5G59150,0,0,0,0,0,0,0,0,1,0
AT1G48160,0,0,0,0,0,0,0,0,1,0
AT3G18370,0,0,0,0,0,0,0,0,1,1
AT3G62870,0,0,0,0,0,0,0,0,1,0
AT4G37190,0,0,0,0,0,0,0,0,1,0
AT2G19750,0,0,0,0,0,0,0,0,1,0
AT3G12710,0,0,0,0,0,0,0,0,1,0
AT5G03455,0,0,0,0,0,0,0,0,1,0
AT3G53020,0,0,0,0,0,0,0,0,1,0
AT1G60770,0,0,0,0,0,0,0,0,1,0
AT3G47300,0,0,0,0,0,0,0,0,1,0
AT4G03520,0,0,0,0,0,0,0,0,1,0
AT3G56840,0,0,0,0,0,0,0,0,1,0
AT1G19690,0,0,0,0,0,0,0,0,1,0
AT3G56340,0,0,0,0,0,0,0,0,1,0
AT1G61860,0,0,0,0,0,0,0,0,1,0
AT1G41880,0,0,0,0,0,0,0,0,1,0
AT4G18800,0,0,0,0,0,0,0,0,1,0
AT4G29220,0,0,0,0,0,0,0,0,1,1
AT4G30220,0,0,0,0,0,0,0,0,1,0
AT5G07960,0,0,0,0,0,0,0,0,1,0
AT5G48870,0,0,0,0,0,0,0,0,1,0
AT2G30000,0,0,0,0,0,0,0,0,1,0
AT3G23090,0,0,0,0,0,0,0,0,1,0
AT1G48520,0,0,0,0,0,0,0,0,1,0
AT5G39320,0,0,0,0,0,0,0,0,1,0
AT4G16265,0,0,0,0,0,0,0,0,1,0
AT3G55750,0,0,0,0,0,0,0,0,1,0
AT5G19510,0,0,0,0,0,0,0,0,1,0
AT1G80850,0,0,0,0,0,0,0,0,1,1
AT2G14460,0,0,0,0,0,0,0,0,1,0
AT5G12200,0,0,0,0,0,0,0,0,1,0
AT5G65420,0,0,0,0,0,0,0,0,1,0
AT1G64750,0,0,0,0,0,0,0,0,1,0
AT5G19930,0,0,0,0,0,0,0,0,1,0
AT5G22400,0,0,0,0,0,0,0,0,1,0
AT3G26780,0,0,0,0,0,0,0,0,1,0
AT4G28025,0,0,0,0,0,0,0,0,1,0
AT2G16600,0,0,0,0,0,0,0,0,1,0
AT1G61740,0,0,0,0,0,0,0,0,1,0
AT3G48570,0,0,0,0,0,0,0,0,1,0
AT5G61170,0,0,0,0,0,0,0,0,1,0
AT5G03230,0,0,0,0,0,0,0,0,1,0
AT5G15790,0,0,0,0,0,0,0,0,1,1
AT2G42190,0,0,0,0,0,0,0,0,1,0
AT5G38890,0,0,0,0,0,0,0,0,1,0
AT3G17465,0,0,0,0,0,0,0,0,1,1
AT3G12600,0,0,0,0,0,0,0,0,1,0
AT3G44590,0,0,0,0,0,0,0,0,1,0
AT2G42740,0,0,0,0,0,0,0,0,1,0
AT3G53730,0,0,0,0,0,0,0,0,1,0
AT2G32380,0,0,0,0,0,0,0,0,1,0
AT5G43970,0,0,0,0,0,0,0,0,1,0
AT5G63000,0,0,0,0,0,0,0,0,1,0
AT1G12910,0,0,0,0,0,0,0,0,1,0
AT2G45695,0,0,0,0,0,0,0,0,1,0
AT5G62670,0,0,0,0,0,0,0,0,1,1
AT2G14820,0,0,0,0,0,0,0,0,1,0
AT2G24020,0,0,0,0,0,0,0,0,1,0
AT4G21720,0,0,0,0,0,0,0,0,1,0
AT4G24015,0,0,0,0,0,0,0,0,1,0
AT1G07320,0,0,0,0,0,0,0,0,1,0
AT3G57080,0,0,0,0,0,0,0,0,1,0
AT1G78630,0,0,0,0,0,0,0,0,1,0
AT5G11910,0,0,0,0,0,0,0,0,1,0
AT2G40760,0,0,0,0,0,0,0,0,1,1
AT2G33585,0,0,0,0,0,0,0,0,1,0
AT3G56070,0,0,0,0,0,0,0,0,1,0
AT2G32060,0,0,0,0,0,0,0,0,1,0
AT4G37930,0,0,0,0,0,0,0,0,1,0
AT5G65220,0,0,0,0,0,0,0,0,1,0
AT5G62300,0,0,0,0,0,0,0,0,1,0
AT1G22140,0,0,0,0,0,0,0,0,1,0
AT2G35120,0,0,0,0,0,0,0,0,1,0
AT3G18420,0,0,0,0,0,0,0,0,1,0
AT2G35945,0,0,0,0,0,0,0,0,1,0
AT1G65032,0,0,0,0,0,0,0,0,1,0
AT5G08180,0,0,0,0,0,0,0,0,1,0
AT4G22300,0,0,0,0,0,0,0,0,1,0
AT4G27970,0,0,0,0,0,0,0,0,1,0
AT4G10920,0,0,0,0,0,0,0,0,1,0
AT2G34480,0,0,0,0,0,0,0,0,1,0
AT4G26710,0,0,0,0,0,0,0,0,1,0
AT2G17240,0,0,0,0,0,0,0,0,1,0
AT5G41010,0,0,0,0,0,0,0,0,1,0
AT5G42880,0,0,0,0,0,0,0,0,1,0
AT1G20440,0,0,0,0,0,0,0,0,1,0
AT3G23370,0,0,0,0,0,0,0,0,1,0
AT3G04400,0,0,0,0,0,0,0,0,1,0
AT1G47210,0,0,0,0,0,0,0,0,1,1
AT3G62030,0,0,0,0,0,0,0,0,1,0
AT5G67260,0,0,0,0,0,0,0,0,1,0
AT3G06040,0,0,0,0,0,0,0,0,1,0
AT3G04110,0,0,0,0,0,0,0,0,1,0
AT4G15802,0,0,0,0,0,0,0,0,1,0
AT3G25920,0,0,0,0,0,0,0,0,1,0
AT1G34570,0,0,0,0,0,0,0,0,1,0
AT3G52910,0,0,0,0,0,0,0,0,1,0
AT5G64920,0,0,0,0,0,0,0,0,1,0
AT3G03920,0,0,0,0,0,0,0,0,1,0
AT2G20940,0,0,0,0,0,0,0,0,1,0
AT1G22270,0,0,0,0,0,0,0,0,1,0
AT4G09000,0,0,0,0,0,0,0,0,1,0
AT2G41650,0,0,0,0,0,0,0,0,1,0
AT4G17100,0,0,0,0,0,0,0,0,1,0
AT2G23960,0,0,0,0,0,0,0,0,1,0
AT4G24920,0,0,0,0,0,0,0,0,1,0
AT4G18610,0,0,0,0,0,0,0,0,1,0
AT4G00100,0,0,0,0,0,0,0,0,1,0
AT4G01037,0,0,0,0,0,0,0,0,1,0
AT1G64230,0,0,0,0,0,0,0,0,1,0
AT3G53430,0,0,0,0,0,0,0,0,1,0
AT1G31460,0,0,0,0,0,0,0,0,1,0
AT2G33360,0,0,0,0,0,0,0,0,1,0
AT5G38530,0,0,0,0,0,0,0,0,1,0
AT4G12450,0,0,0,0,0,0,0,0,1,0
AT4G27270,0,0,0,0,0,0,0,0,1,0
AT1G61170,0,0,0,0,0,0,0,0,1,0
AT1G54450,0,0,0,0,0,0,0,0,1,0
AT5G57490,0,0,0,0,0,0,0,0,1,0
AT3G62650,0,0,0,0,0,0,0,0,1,0
AT2G43350,0,0,0,0,0,0,0,0,1,0
AT5G65690,0,0,0,0,0,0,0,0,1,0
AT5G43250,0,0,0,0,0,0,0,0,1,0
AT1G65730,0,0,0,0,0,0,0,0,1,0
AT2G38810,0,0,0,0,0,0,0,0,1,0
AT4G01650,0,0,0,0,0,0,0,0,1,0
AT1G67430,0,0,0,0,0,0,0,0,1,0
AT3G09800,0,0,0,0,0,0,0,0,1,0
AT1G79260,0,0,0,0,0,0,0,0,1,0
AT1G55420,0,0,0,0,0,0,0,0,1,1
AT2G47110,0,0,0,0,0,0,0,0,1,0
AT3G12390,0,0,0,0,0,0,0,0,1,0
AT1G05630,0,0,0,0,0,0,0,0,1,0
AT2G31410,0,0,0,0,0,0,0,0,1,0
AT3G47400,0,0,0,0,0,0,0,0,1,0
AT1G65290,0,0,0,0,0,0,0,0,1,0
AT1G15210,0,0,0,0,0,0,0,0,1,0
AT5G05590,0,0,0,0,0,0,0,0,1,0
AT1G49240,0,0,0,0,0,0,0,0,1,1
AT1G12460,0,0,0,0,0,0,0,0,1,0
AT1G29785,0,0,0,0,0,0,0,0,1,0
AT5G11280,0,0,0,0,0,0,0,0,1,0
AT3G53630,0,0,0,0,0,0,0,0,1,1
AT5G59970,0,0,0,0,0,0,0,0,1,0
AT4G40045,0,0,0,0,0,0,0,0,1,0
AT1G31770,0,0,0,0,0,0,0,0,1,0
AT2G39460,0,0,0,0,0,0,0,0,1,0
AT1G76300,0,0,0,0,0,0,0,0,1,0
AT5G60730,0,0,0,0,0,0,0,0,1,0
AT1G10960,0,0,0,0,0,0,0,0,1,0
AT4G21230,0,0,0,0,0,0,0,0,1,0
AT4G30930,0,0,0,0,0,0,0,0,1,0
AT1G11240,0,0,0,0,0,0,0,0,1,0
AT4G14145,0,0,0,0,0,0,0,0,1,1
AT2G10931,0,0,0,0,0,0,0,0,1,0
AT2G33250,0,0,0,0,0,0,0,0,1,1
AT3G62250,0,0,0,0,0,0,0,0,1,0
AT3G16640,0,0,0,0,0,0,0,0,1,0
AT5G48810,0,0,0,0,0,0,0,0,1,0
AT5G18380,0,0,0,0,0,0,0,0,1,0
AT3G45930,0,0,0,0,0,0,0,0,1,0
AT2G20515,0,0,0,0,0,0,0,0,1,0
AT4G32150,0,0,0,0,0,0,0,0,1,0
AT4G35905,0,0,0,0,0,0,0,0,1,0
AT4G15930,0,0,0,0,0,0,0,0,1,0
AT1G61500,0,0,0,0,0,0,0,0,1,1
AT5G01175,0,0,0,0,0,0,0,0,1,0
AT5G04860,0,0,0,0,0,0,0,0,1,1
AT5G23740,0,0,0,0,0,0,0,0,1,0
AT2G31840,0,0,0,0,0,0,0,0,1,0
AT1G76990,0,0,0,0,0,0,0,0,1,1
AT1G09027,0,0,0,0,0,0,0,0,1,0
AT4G09320,0,0,0,0,0,0,0,0,1,0
AT4G12010,0,0,0,0,0,0,0,0,1,0
AT5G06570,0,0,0,0,0,0,0,0,1,0
AT5G63030,0,0,0,0,0,0,0,0,1,0
AT3G60440,0,0,0,0,0,0,0,0,1,0
AT4G00730,0,0,0,0,0,0,0,0,1,1
AT1G23030,0,0,0,0,0,0,0,0,1,0
AT1G76360,0,0,0,0,0,0,0,0,1,0
AT5G50300,0,0,0,0,0,0,0,0,1,1
AT2G44860,0,0,0,0,0,0,0,0,1,0
AT4G01900,0,0,0,0,0,0,0,0,1,0
AT2G43640,0,0,0,0,0,0,0,0,1,0
AT3G62390,0,0,0,0,0,0,0,0,1,0
AT3G52590,0,0,0,0,0,0,0,0,1,0
AT2G21580,0,0,0,0,0,0,0,0,1,0
AT1G30910,0,0,0,0,0,0,0,0,1,0
AT5G54970,0,0,0,0,0,0,0,0,1,0
AT4G03110,0,0,0,0,0,0,0,0,1,0
AT5G25830,0,0,0,0,0,0,0,0,1,0
AT4G33990,0,0,0,0,0,0,0,0,1,0
AT3G02770,0,0,0,0,0,0,0,0,1,1
AT3G20080,0,0,0,0,0,0,0,0,1,0
AT1G52620,0,0,0,0,0,0,0,0,1,0
AT4G35100,0,0,0,0,0,0,0,0,1,0
AT4G14660,0,0,0,0,0,0,0,0,1,0
AT1G74500,0,0,0,0,0,0,0,0,1,0
AT1G48510,0,0,0,0,0,0,0,0,1,1
AT4G36400,0,0,0,0,0,0,0,0,1,0
AT3G11630,0,0,0,0,0,0,0,0,1,0
AT2G45790,0,0,0,0,0,0,0,0,1,0
AT2G19660,0,0,0,0,0,0,0,0,1,0
AT1G45207,0,0,0,0,0,0,0,0,1,0
AT3G62450,0,0,0,0,0,0,0,0,1,0
AT2G32080,0,0,0,0,0,0,0,0,1,0
AT1G70990,0,0,0,0,0,0,0,0,1,0
AT3G01720,0,0,0,0,0,0,0,0,1,0
AT5G02450,0,0,0,0,0,0,0,0,1,0
AT3G47670,0,0,0,0,0,0,0,0,1,0
AT2G19730,0,0,0,0,0,0,0,0,1,0
AT2G14285,0,0,0,0,0,0,0,0,1,0
AT5G28060,0,0,0,0,0,0,0,0,1,0
AT1G48750,0,0,0,0,0,0,0,0,1,1
AT1G33240,0,0,0,0,0,0,0,0,1,0
AT1G19240,0,0,0,0,0,0,0,0,1,0
AT3G02780,0,0,0,0,0,0,0,0,1,0
AT3G05560,0,0,0,0,0,0,0,0,1,0
AT3G52150,0,0,0,0,0,0,0,0,1,0
AT5G64370,0,0,0,0,0,0,0,0,1,0
AT4G00560,0,0,0,0,0,0,0,0,1,1
AT2G35035,0,0,0,0,0,0,0,0,1,0
AT2G02050,0,0,0,0,0,0,0,0,1,0
AT4G28650,0,0,0,0,0,0,0,0,1,0
AT3G28100,0,0,0,0,0,0,0,0,1,0
AT4G01310,0,0,0,0,0,0,0,0,1,0
AT1G56670,0,0,0,0,0,0,0,0,1,0
AT5G16950,0,0,0,0,0,0,0,0,1,0
AT1G30410,0,0,0,0,0,0,0,0,1,0
AT1G73310,0,0,0,0,0,0,0,0,1,0
AT3G46610,0,0,0,0,0,0,0,0,1,0
AT3G27830,0,0,0,0,0,0,0,0,1,0
AT2G09990,0,0,0,0,0,0,0,0,1,0
AT2G26360,0,0,0,0,0,0,0,0,1,0
AT1G69620,0,0,0,0,0,0,0,0,1,0
AT3G54090,0,0,0,0,0,0,0,0,1,0
AT1G21440,0,0,0,0,0,0,0,0,1,0
AT2G29540,0,0,0,0,0,0,0,0,1,0
AT5G23750,0,0,0,0,0,0,0,0,1,0
AT5G07220,0,0,0,0,0,0,0,0,1,1
AT5G49870,0,0,0,0,0,0,0,0,1,0
AT1G66590,0,0,0,0,0,0,0,0,1,0
AT3G04140,0,0,0,0,0,0,0,0,1,0
AT1G01490,0,0,0,0,0,0,0,0,1,0
AT1G22360,0,0,0,0,0,0,0,0,1,0
AT3G46320,0,0,0,0,0,0,0,0,1,0
AT2G02780,0,0,0,0,0,0,0,0,1,0
AT4G39300,0,0,0,0,0,0,0,0,1,0
AT4G04850,0,0,0,0,0,0,0,0,1,0
AT2G24090,0,0,0,0,0,0,0,0,1,0
AT5G50375,0,0,0,0,0,0,0,0,1,0
AT5G02610,0,0,0,0,0,0,0,0,1,0
AT1G70560,0,0,0,0,0,0,0,0,1,0
AT3G24210,0,0,0,0,0,0,0,0,1,0
AT5G13780,0,0,0,0,0,0,0,0,1,0
AT1G70300,0,0,0,0,0,0,0,0,1,1
AT3G56950,0,0,0,0,0,0,0,0,1,0
AT1G23750,0,0,0,0,0,0,0,0,1,0
AT2G14880,0,0,0,0,0,0,0,0,1,0
AT4G14020,0,0,0,0,0,0,0,0,1,0
AT5G13830,0,0,0,0,0,0,0,0,1,0
AT3G11600,0,0,0,0,0,0,0,0,1,0
AT3G54960,0,0,0,0,0,0,0,0,1,0
AT3G06690,0,0,0,0,0,0,0,0,1,1
AT1G09190,0,0,0,0,0,0,0,0,1,0
AT1G23290,0,0,0,0,0,0,0,0,1,0
AT3G27340,0,0,0,0,0,0,0,0,1,0
AT5G15890,0,0,0,0,0,0,0,0,1,0
AT5G11790,0,0,0,0,0,0,0,0,1,1
AT4G39890,0,0,0,0,0,0,0,0,1,0
