atID,wtlp6-wthp6,wthp5-wthp6,wtlp5-wthp6,wtal-wthp6,wtfe-wthp6,stop1lp6-stop1hp6,stop1hp5-stop1hp6,stop1lp5-stop1hp6,stop1al-stop1hp6,stop1fe-stop1hp6
AT1G55960,-0.094302401,-0.043674399,-0.011197027,0.000579844,0.180587963,-0.027277553,-0.038115466,-0.035009128,0.095495638,0.128978884
AT1G55970,0.206683919,0.015775361,0.043251692,-0.00766648,-0.289917602,-0.049375645,0.056878229,-0.006508927,-0.055743875,-0.296912411
AT1G55980,0.251366959,0.208382957,0.225947013,0.142591084,-0.291211439,0.045415113,0.528493427,0.211374147,0.031640648,0.192743656
AT1G55990,-0.144275817,-0.043647864,-0.11007997,0.036866267,0.48732289,-0.039459159,-0.192100237,-0.043625034,0.635164008,0.674675263
AT1G56000,-0.185587583,-0.206921532,-0.144399428,-0.233401498,-0.108221498,0.123874398,-0.013390785,-0.021177231,0.131719735,-0.03002691
AT1G56010,0.046807217,0.09897578,0.048057012,0.110036636,0.404954179,0.250730558,0.056820642,0.214255143,0.315614611,0.352513304
AT1G56020,0.087144345,0.011733154,0.045356664,-0.04705602,0.037263771,0.112495928,0.058929177,0.085340312,-0.137357336,0.033571795
AT1G56045,-0.178489608,-0.135835651,-0.086134287,-0.398584283,-0.14500703,0.03933332,-0.075962627,-0.002246885,-0.480263531,0.105091628
AT1G56050,-0.049240673,-0.056213752,-0.042366992,0.014743946,-0.09455106,-0.195999791,-0.131278103,-0.307182393,-0.29501907,-0.249094323
AT1G56060,-0.006239616,-0.009830068,0.073828618,0.19875082,0.138192829,-0.009510391,0.00056444,0.110036181,0.984068957,0.822353023
AT1G56070,0.121801403,-0.055333192,0.01325464,0.058450166,-0.200392744,-0.059624367,0.032509914,-0.045594965,0.024774497,-0.154377297
AT1G56080,0.072897887,0.026401829,-0.065902963,-0.050948054,-0.131031671,-0.101810651,-0.080619144,0.036026376,-0.230114571,-0.170322333
AT1G56090,-0.159699851,-0.0546198,0.013785288,0.00172673,0.161252412,-0.016399028,-0.014511259,-0.052815126,0.161968211,0.230110019
AT1G56105,-0.038081827,-0.153844846,-0.275454595,0.236390365,0.162962036,0.141030184,0.310595121,-0.081111678,-0.268134565,-0.34581903
AT1G56110,-0.095893647,-0.103713087,-0.021740651,-0.015059454,-0.209254775,-0.110640241,0.044459096,-0.101187266,-0.203785088,-0.087774874
AT1G56120,0.079350197,-0.146273448,-0.138656908,-0.087954578,-0.252473465,0.069855666,0.175128333,-0.031406719,-0.100139235,-0.36631858
AT1G56130,-0.017011412,-0.057095168,0.032622799,-0.129490933,-0.037835922,0.100370977,0.159059053,0.085042764,0.250640168,-0.140777891
AT1G56140,0.050378018,-0.020386737,-0.054832964,0.105946475,-0.046927517,-0.064471633,0.040546686,0.039211647,0.419351085,-0.047853381
AT1G56145,0.115145933,0.012568626,0.014174482,0.059841023,-0.295983818,-0.011932515,0.139079428,0.083711688,-0.018913708,-0.202655139
AT1G56160,-0.374549046,-0.333431842,-0.525103602,-0.52974233,-0.536326766,-0.946248635,-0.773200998,-0.950932747,-0.996356389,-1
AT1G56170,-0.013331766,0.04682107,0.040927994,0.090055862,0.174509147,0.161546828,0.158575068,0.238083236,0.226979325,0.344888363
AT1G56180,0.015531383,0.022022161,0.02209574,-0.180389223,-0.040277122,0.033657528,0.095250616,0.052917414,-0.094406909,-0.098299511
AT1G56190,0.018224382,-0.040870637,-0.107893865,-0.25690582,-0.353305854,-0.069044125,-0.126763514,-0.129806286,-0.398063323,-0.259394404
AT1G56200,0.02113872,-0.050360238,-0.059885814,-0.061490389,0.028883903,0.037907607,-0.092310467,0.086868579,-0.142102143,-0.099046858
AT1G56210,0.044494678,-0.061567259,-0.083434794,0.166927516,-0.131008183,0.082060341,-0.010119588,0.018655808,0.356057158,-0.102251239
AT1G56220,0.014342473,0.065393217,0.050253054,-0.081696672,0.290485892,0.298632533,-0.028740175,0.102893404,-0.143321791,0.138938471
AT1G56230,-0.029402079,-0.017405061,-0.026858054,-0.102216287,-0.208026038,-0.006803613,0.102699913,0.061718691,0.050769843,-0.042881189
AT1G56240,-0.042041269,-0.036995368,-0.052052138,0.037847117,-0.091277888,-0.115614159,-0.020988349,-0.013180342,0.87242542,-0.119893545
AT1G56250,-0.058584122,-0.009915464,-0.040544452,0.094481402,-0.055509732,0.007013887,0.032773444,0.073341055,0.97499738,-0.011818713
AT1G56260,-0.388391411,-0.287431573,-0.30937738,-0.259764424,-0.102481132,-0.100739245,-0.262600432,-0.101923286,-0.273153859,-0.194379938
AT1G56280,0.091089407,-0.002388572,-0.030047391,-0.121275916,0.21436379,0.163290293,-0.055871219,0.178477663,-0.027887517,0.042783984
AT1G56290,0.196500705,0.02720281,0.109450824,-0.009443333,-0.219905985,-0.015306146,0.040223572,-0.004669794,0.019754958,-0.005117068
AT1G56300,-0.013339845,-0.028176402,0.021975981,0.069232388,0.718974486,-0.015467494,-0.05378226,0.096865038,0.367029011,0.643328287
AT1G56310,-0.020758277,0.046730873,0.072087492,0.088233644,0.073810913,0.015990895,-0.164668941,0.043495984,-0.100526168,0.046601347
AT1G56320,-0.020456703,-0.042966829,-0.036876421,0.227849552,0.320688678,0.035210679,0.056431806,0.135416806,0.849216035,0.50700626
AT1G56330,-0.085212535,-0.040292984,-0.063289082,-0.097354058,0.257414782,-0.008087252,-0.102306091,-0.037271593,-0.218526748,0.126177864
AT1G56340,-0.031096652,-0.047039256,-0.061532096,-0.063801128,0.126574651,0.013992784,-0.129446012,-0.154017277,-0.133269573,0.061487656
AT1G56345,-0.215751862,-0.12774699,-0.235970158,-0.140622538,0.025187836,0.049820795,0.041747146,-0.048763086,-0.134542629,0.141402616
AT1G56350,0.111300345,0.02375374,0.043134459,0.10116585,0.102308217,0.012879034,-0.128306991,-0.063766034,0.082020845,-0.059655802
AT1G56420,0.012749465,0.04170405,0.052688105,-0.025717371,0.204075944,-0.139929006,-0.225757964,-0.123923088,-0.114726318,-0.107710429
AT1G56423,-0.046358455,0.01866798,-0.001617255,-0.065936013,0.276691923,0.006635527,-0.1886061,-0.236365315,-0.20347355,-0.003009476
AT1G56430,-0.121214426,0.069352047,-0.211705265,-0.52948472,-0.692000644,0.162049519,0.017955012,-0.252343996,-0.730350107,-0.627667196
AT1G56440,0.145230961,0.151649838,0.152447433,0.017284856,0.032208683,-0.057161377,-0.044399299,-0.035650943,0.109183715,-0.029956626
AT1G56450,-0.091978096,-0.007888501,-0.038670567,0.038136863,0.232067034,-0.033079777,-0.079817594,-0.07253499,0.134839947,0.095218998
AT1G56460,0.116767953,0.073820882,0.124103687,-0.036291976,-0.074485622,-0.00113452,-0.004819259,0.122483455,0.012172344,-0.007755706
AT1G56500,0.105468697,0.113513047,0.000142652,0.209418182,-0.088207286,0.008795019,-0.097350118,-0.087749949,-0.158172593,-0.211721701
AT1G56540,-0.256840157,-0.026276989,-0.123266147,-0.087924244,-0.500043713,-0.272726743,0.04028186,-0.085202448,-0.422669905,-0.267326075
AT1G56550,-0.054458202,0.022959811,0.012950766,0.211047771,0.446815502,-0.011933939,-0.015204179,0.07515121,0.460366745,0.476135309
AT1G56560,0.048817,0.012632131,0.056559463,0.115958991,0.077568318,0.030173507,0.070094587,0.100682821,0.525294092,0.244429542
AT1G56570,-0.012948958,-0.011334487,0.064404282,0.074022454,-0.032706077,0.036565581,-0.107110221,-0.170821856,-0.333250403,-0.151754971
AT1G56580,-0.179086235,-0.175154693,-0.096658877,-0.015930793,0.032371902,0.082776117,-0.062993557,-0.142805293,0.018105554,0.046286938
AT1G56590,-0.031993899,0.011941098,0.013705352,-0.010980431,0.084450713,0.096448163,-0.09382006,-0.002394416,0.078053117,0.041268245
AT1G56600,0.040450439,0.007516608,-0.001534351,0.054432021,-0.002874019,0.142023763,0.187749996,0.007605628,0.901988951,0.120052703
AT1G56610,0.064078856,-0.068149242,-0.058230893,0.035748298,-0.053571418,0.097263851,0.136653992,0.050579628,0.071645274,-0.052503265
AT1G56612,0.166130181,0.066759473,0.150394765,0.225222104,-0.034643963,0.236096301,0.226795894,0.309709665,0.346647117,0.186582626
AT1G56630,-0.00467867,0.045774836,0.057665906,0.125800228,0.089212211,-0.061200895,0.072649351,0.11623847,0.495599558,0.186801892
AT1G56660,-0.136632571,-0.102915005,-0.226939113,-0.135979269,-0.313009753,0.165507427,-0.187951145,0.092742284,-0.01427042,-0.227836589
AT1G56670,-0.003266008,-0.103642949,-0.109886169,0.003627801,-0.145290747,0.119008319,-0.068858673,-0.223708161,-0.255331469,-0.09636812
AT1G56680,-0.078226479,-0.123223694,-0.065575996,-0.291138908,0.007668862,0.077286276,-0.250220647,-0.07718247,-0.722245001,-0.091392259
AT1G56690,-0.104597752,-0.150118046,-0.04067127,-0.100515118,-0.135513253,-0.004739878,0.124025321,0.006793031,-0.176447707,0.060785807
AT1G56700,-0.031120832,0.087800127,0.090508656,0.019367776,0.391079114,0.103529355,0.003420207,0.170286607,-0.034711879,0.357802155
AT1G56720,-0.013008859,0.016807008,0.050384671,0.132760104,0.063838603,-0.015118274,-0.041272232,-0.013828558,-0.172216177,-0.010293947
AT1G57540,-0.083025029,-0.091842116,-0.154314982,-0.218158073,-0.049185318,0.128452916,-0.019792362,0.046668207,-0.123050167,0.111248974
AT1G57560,0.083527297,0.273240419,-0.018182221,-0.20447921,0.045847693,0.075984629,0.131813624,0.177928462,-0.300881898,-0.036046251
AT1G57570,0.15380594,0.510338258,0.336565306,0.116746465,-0.010541744,-0.04501493,0.125992464,0.306638917,-0.351749346,-0.123906085
AT1G57590,-0.07209959,0.038551324,0.22961978,-0.109515226,0.116277275,0.092707859,-0.017065839,0.171438811,-0.436878143,0.158697465
AT1G57600,0.046476662,0.004419339,0.068363016,0.061846755,0.134151148,0.051402508,-0.054247115,-0.075427061,-0.069294024,0.009227079
AT1G57610,-0.132024144,-0.076608615,-0.025752463,-0.067985292,0.089938077,-0.128745192,-0.090414015,-0.114974911,-0.195380533,-0.077084376
AT1G57620,-0.015156593,0.039397862,-0.019877415,-0.100478742,0.155746961,0.043528716,-0.187533153,-0.10830276,-0.176729262,0.011371699
AT1G57630,-0.001659514,-0.016921119,0.048179081,0.090512593,0.60412699,-0.005165919,0.000664353,0.021825663,0.98005993,0.302653723
AT1G57660,-0.089795523,-0.083756919,-0.107908678,-0.237009282,-0.011556518,-0.101587792,-0.090901086,-0.147107001,-0.477273679,-0.078340954
AT1G57680,0.032909087,-0.0292639,-0.073570856,-0.023220605,-0.068546498,0.035698671,-0.04956662,0.007492666,-0.004769992,-0.061644037
AT1G57700,0.053097211,0.005941928,-0.008298757,-0.030424481,-0.186067916,-8.80E-05,-0.036822021,-0.034402149,0.027948863,-0.196050804
AT1G57720,0.033183642,-0.101008852,-0.063770665,-0.013297347,-0.137180931,0.009628956,-0.041672295,-0.030322909,-0.014512237,-0.152825633
AT1G57765,0.007036957,0.113947196,0.020864852,-0.095110577,0.297453409,-0.03741248,-0.12749743,-0.072636027,-0.107101736,0.10072072
AT1G57770,0.051847501,0.441947441,0.380786309,0.254227274,-0.369904723,0.148981233,0.083177117,0.130542386,0.125418951,-0.270301228
AT1G57790,-0.03635696,0.189093729,-0.070697785,-0.00635272,-0.290984487,0.291390982,-0.034935345,0.152073826,-0.32132198,0.021533072
AT1G57820,0.010397382,-0.097159388,-0.008223857,-0.008620996,-0.171515993,-0.130280788,0.095565768,-0.043451741,0.002260666,-0.028401232
AT1G57835,0.196649483,0.580866104,0.243711331,0.238206115,0.122891298,-0.132226877,0.379688809,-0.156852497,-0.550537797,-0.250352821
AT1G57860,-0.114874808,-0.076124853,-0.110749079,-0.205407308,-0.010110553,-0.063800486,-0.093819626,-0.134219371,-0.405240117,-0.075194662
AT1G57870,0.016071558,0.040128035,0.063665628,0.009124498,-0.092392452,0.074127097,0.073087549,0.195709318,0.062090846,0.063570688
AT1G57980,-0.035367963,-0.044660908,-0.183672422,0.384195125,0.267558624,0.014230192,0.183162396,-0.146268148,0.303176262,0.343847882
AT1G57990,-0.051134744,0.075354693,0.081607738,0.185179533,0.395927603,-0.0142906,0.04263487,0.173037243,0.804204505,0.324548901
AT1G58007,-0.226667487,-0.110667049,-0.22789528,-0.312373105,-0.380427031,0.142207418,0.030181066,-0.265976158,-0.171176715,-0.287990569
AT1G58025,-0.082748162,-0.081029809,-0.036158719,-0.114669409,-0.342349698,-0.048899512,-0.078698606,-0.202748216,-0.31942515,-0.186488094
AT1G58030,0.066522902,0.067390062,0.14496582,0.266605385,0.378247859,0.008850629,0.04922656,0.19925304,0.816527315,0.420219026
AT1G58037,0.333071751,0.340123967,0.134535324,0.118038703,0.08396396,0.296606745,0.252651638,0.079346413,0.007540361,0.04997502
AT1G58060,0.158454582,0.010474775,0.185944836,0.112395737,-0.254583851,-0.047065779,0.122098815,0.021665909,0.120064475,-0.16415491
AT1G58070,-0.053330517,-0.125712325,-0.094361913,-0.099978627,-0.404523993,-0.112202643,0.03875024,-0.076489238,0.023582883,0.047887084
AT1G58080,0.003984988,-0.023419397,-0.163510852,-0.35808193,-0.370931774,-0.090386719,-0.057262186,-0.118624684,-0.496230579,-0.25787762
AT1G58100,-0.02562562,-0.082353043,-0.162753496,-0.159362937,-0.235558533,-0.02481015,-0.087039183,-0.081768541,-0.282502513,-0.253681439
AT1G58110,0.004782993,0.004949483,-0.148230611,-0.111844141,-0.31437238,0.135963521,0.034115702,0.013186721,-0.252070912,-0.32189
AT1G58120,-0.167645872,-0.330230015,-0.124158051,0.259048028,0.234237218,0.341797437,-0.253915223,-0.302002654,-0.348336174,-0.414086732
AT1G58150,-0.541066098,-0.543217542,-0.655995514,-0.668191994,-0.444139356,-0.240903827,-0.457682342,-0.445735319,-0.646656625,-0.443445883
AT1G58160,-0.030332294,0.058369644,-0.121893212,-0.058088329,0.006908516,0.016888464,0.186631054,0.000421975,-0.242965245,0.034195147
AT1G58170,-0.058961387,0.103650804,0.044891045,0.121909535,0.32608549,-0.034451586,-0.013292014,-0.096440955,0.027045263,0.369405633
AT1G58180,0.007116474,0.140407668,0.151616061,0.106093689,0.536656102,0.141601616,-0.024647181,0.142978043,0.378765362,0.395344653
AT1G58190,0.029664498,0.138140632,0.045014834,-0.032106532,0.333741143,0.00520677,0.087287358,0.222238515,0.304264948,0.33791324
AT1G58200,0.127347886,-0.001216226,0.01926872,0.085830167,0.159358425,0.136977556,-0.000238944,0.057669592,0.387479237,0.253418957
AT1G58210,-0.024709526,-0.0327578,0.138584979,-0.084599698,0.144460812,0.319835215,0.074858822,0.072626641,-0.062041914,0.171341759
AT1G58220,0.171917979,-0.009534521,0.02472769,-0.012703513,-0.236121427,0.134301628,0.066650928,0.191423416,0.186046352,-0.055875711
AT1G58223,0.400096671,0.206238376,0.070080796,0.563080875,0.182920516,0.14685273,0.275496591,0.337940133,0.083540426,0.113708083
AT1G58230,0.237852349,0.098401597,0.244832438,0.084360916,-0.202440592,-0.033745405,0.107661184,0.028514301,0.05008977,-0.166761642
AT1G58235,0.241179392,0.06837395,0.026135721,-0.056790831,-0.051020745,0.183261919,0.108609825,0.281998333,0.067516746,-0.069096162
AT1G58250,0.206277898,0.073997057,0.25122135,-0.020200066,-0.325533913,-0.036941138,0.146978797,0.019771695,-0.044393411,-0.148668121
AT1G58270,-0.00217209,0.021318651,0.028193374,-0.023870056,0.42787963,-0.084316876,-0.134388102,-0.067769642,-0.17130712,0.502572866
AT1G58280,0.263328832,-0.005923082,0.084550897,0.249644846,-0.077280228,0.480200034,0.046455806,0.255558447,0.42061017,-0.019214587
AT1G58290,0.088511518,0.048320351,0.145502473,0.107897296,0.408378689,0.125177073,0.030537891,0.205834223,0.147258291,0.356098591
AT1G58320,-0.013555795,-0.008597282,-0.002032571,0.061422351,0.416420297,-0.010859955,-0.025084389,0.033040175,0.959882147,0.908283825
AT1G58330,0.028743682,0.007444985,0.015361943,0.11943669,0.03150539,0.03828659,0.00895102,0.112166207,1,0.029686055
AT1G58340,0.082116956,0.084395531,0.131038914,0.131021446,0.259055603,0.075741066,0.132624738,0.069878873,0.273784577,0.579977707
AT1G58350,0.17244223,0.058776121,0.178475815,0.14792305,-0.065971032,0.062094664,0.092055613,0.065732907,0.233210798,-0.136570461
AT1G58360,-0.015008812,0.222195497,0.259594567,0.036658759,0.163629888,-0.220799967,0.139304828,0.372916075,0.087419766,0.243167994
AT1G58370,0.083354527,0.012145287,0.083023248,0.004876682,-0.345388553,-0.002336237,0.203710244,0.133632322,0.050576272,-0.21711099
AT1G58380,-0.144676392,-0.130944821,-0.111976081,-0.127205398,-0.055732468,-0.052025071,0.003407098,-0.134935642,-0.282141445,-0.013383915
AT1G58400,0.052029555,0.014322919,0.060288951,-0.039267418,-0.433548549,-0.116083393,0.043325536,-0.00357898,-0.147407413,-0.26475048
AT1G58410,-0.001416095,-0.07557747,-0.053331293,-0.206572104,-0.493564362,-0.087542577,0.059446763,-0.013685341,-0.189688452,-0.343090528
AT1G58420,0.090032872,0.045369343,-0.254766517,-0.239958273,0.117580586,-0.543075125,-0.285915088,-0.338466731,-0.003064823,-0.438077037
AT1G58440,-0.019464879,0.077810688,0.088712479,0.026203272,0.444191843,-0.033412236,-0.021489003,0.065889063,0.139849472,0.433462138
AT1G58470,-0.107259607,-0.171949735,-0.128881634,-0.154277609,-0.052274094,0.215298992,0.21152675,0.086646145,0.449880048,0.419659673
AT1G58520,0.060803999,0.213423796,0.335606236,0.231750358,0.260995845,0.031063108,0.043150477,0.013955259,-0.123744894,0.172834935
AT1G58590,0.204982194,0.052446157,-0.153516736,-0.506949829,-0.475892596,0.342217428,-0.147912045,-0.152614056,-0.532119425,-0.426010989
AT1G58602,-0.119644862,-0.035834483,-0.548366846,-0.50564453,-0.738307763,-0.33079205,-0.207455467,-0.600542666,-0.634738609,-0.656302266
AT1G58983,-0.070593004,-0.050066013,0.006582347,-0.093311471,-0.186956968,0.003817141,0.089598024,-0.215110668,-0.289060564,0.092036242
AT1G59510,-0.296955258,-0.104820546,-0.142595754,-0.159233763,0.091529147,-0.251690756,-0.137153901,-0.169976563,0.141283579,0.020245316
AT1G59520,0.074254971,0.122577389,0.178302981,0.10380063,0.202690184,0.001555752,0.019423601,0.04670219,0.082932747,0.02432374
AT1G59530,0.10876607,0.434076183,0.242846348,0.368784944,0.377650313,-0.08758202,0.197267824,0.313158354,0.800320655,0.353459836
AT1G59540,-0.154419747,-0.109138122,-0.016253237,-0.02031927,-0.209305308,-0.179138063,-0.00549189,-0.267310152,-0.258334793,-0.206353852
AT1G59560,0.14107975,0.15691718,0.030453886,0.034429883,0.055030871,0.105174237,0.115577483,0.053685705,0.237628703,-0.061831018
AT1G59580,0.067601956,0.082358844,0.025957065,-0.027399264,0.135997389,0.084372415,0.004862821,0.07918054,-0.131083419,-0.037064542
AT1G59590,-0.027908751,-0.012403191,-0.002105356,0.162808368,0.45682744,-0.066190748,-0.038822029,0.04107874,0.733180806,0.618310263
AT1G59600,-0.069923741,-0.050239881,-0.101041643,-0.053752,-0.061172742,0.002222288,-0.078786353,-0.222708189,-0.192049478,-0.081660357
AT1G59610,0.081352008,0.056913646,0.121318025,0.136156649,-0.048595102,-0.031652253,0.093136667,0.054034474,0.351555327,0.036398213
AT1G59640,-0.036797319,-0.048317819,0.175347276,-0.144651875,-0.044292584,-0.095138385,-0.015458445,-0.041165535,0.24573412,0.006926626
AT1G59650,0.018820212,0.033221395,0.07042097,0.087843572,0.081061402,0.044291662,0.032652867,0.048843835,0.189437167,0.124164314
AT1G59660,0.21642982,0.018465935,0.255755006,0.33192161,-0.121421676,-0.02292217,0.068810264,0.072830967,0.319740702,-0.100594328
AT1G59700,0.109751947,0.149397676,0.225531564,0.188591981,0.824852285,-0.046166205,0.029578125,0.169844287,0.20021895,0.462899173
AT1G59710,-0.020106822,-0.038830838,-0.060535402,-0.027172032,0.104142628,0.060558531,-0.104904788,-0.035454454,-0.113856271,-0.012171809
AT1G59725,0.173010314,0.414665294,0.503634291,0.003801431,0.21587856,0.192912636,0.046364701,0.300592123,-0.438729527,-0.048423557
AT1G59730,-0.229867755,-0.037058322,-0.121837707,-0.291011918,-0.059190893,-0.547640984,-0.240564233,-0.307525568,-0.64677303,-0.051021826
AT1G59740,-0.062749228,-0.129468474,-0.055218089,-0.204366975,-0.248418814,0.16386427,0.209607201,0.103004342,0.312893252,-0.144648327
AT1G59750,0.108074653,0.103021766,0.16812739,0.239552168,0.04834799,0.038414799,0.088605898,0.046965614,0.180987845,-0.098985011
AT1G59760,0.09308716,-0.019591887,0.055509866,-0.003166773,-0.287578831,-0.049887366,0.057717916,-0.11606496,-0.00833777,-0.12183522
AT1G59780,-0.015409943,-0.030815714,-0.114144139,-0.195123687,-0.441696336,-0.081505987,0.081793091,-0.156836991,-0.388551896,-0.459107813
