atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6
AT3G05155,0,0,-0.07910906298003073,-0.07296466973886329,0
AT4G19720,0,0,-0.07910906298003073,0,0
AT3G43890,0,0,-0.07987711213517666,-0.05837173579109063,-0.07680491551459294
AT4G04710,0,0,-0.07987711213517666,-0.07066052227342551,-0.05606758832565284
AT1G44050,0,0,-0.07987711213517666,-0.09907834101382489,-0.2196620583717358
AT1G45015,0,0,-0.07987711213517666,-0.20046082949308755,0
AT3G18560,0,0,-0.08141321044546852,-0.10215053763440861,-0.06989247311827958
AT4G34950,0,0,-0.08141321044546852,-0.09523809523809525,-0.12749615975422426
AT5G01790,0,0,-0.0837173579109063,0,-0.061443932411674354
AT3G20600,0,0,-0.0837173579109063,-0.08755760368663594,0
AT2G24600,0,0,-0.08448540706605223,0,-0.12749615975422426
AT1G61840,0,0,-0.08525345622119816,0,-0.1152073732718894
AT3G44990,0,0,-0.08525345622119816,-0.10215053763440861,-0.12672811059907835
AT1G29020,0,0,-0.08602150537634409,0,-0.0967741935483871
AT4G23550,0,0,-0.08755760368663594,0,0.07603686635944701
AT1G50590,0,0,-0.08755760368663594,0,-0.08064516129032259
AT2G28160,0,0,-0.08755760368663594,-0.15898617511520738,-0.11290322580645161
AT3G23190,0,0,-0.08832565284178187,-0.09984639016897082,-0.07680491551459294
AT2G34180,0,0,-0.0890937019969278,-0.11290322580645161,-0.17127496159754224
AT3G50190,0,0,-0.0890937019969278,0,0
AT3G24300,0,0,-0.08986175115207373,-0.10291858678955454,-0.1098310291858679
AT3G20590,0,0,-0.08986175115207373,-0.10906298003072197,0
AT2G41100,0,0,-0.08986175115207373,0,0
AT5G01600,0,0,-0.08986175115207373,-0.09216589861751152,0
AT3G01190,0,0,-0.09293394777265745,-0.1152073732718894,-0.130568356374808
AT2G44340,0,0,-0.09293394777265745,-0.08832565284178187,-0.1098310291858679
AT4G09770,0,0,-0.09370199692780339,-0.09216589861751152,0
AT5G09720,0,0,-0.09370199692780339,0,0
AT3G50200,0,0,-0.09447004608294932,-0.08218125960061445,0
AT1G55450,0,0,-0.09447004608294932,0,0
AT3G02620,0,0,-0.09447004608294932,-0.19815668202764977,-0.16589861751152074
AT3G44710,0,0,-0.09523809523809525,-0.10291858678955454,0
AT3G20340,0,0,-0.09523809523809525,-0.13517665130568357,-0.13978494623655915
AT5G10100,0,0,-0.09600614439324118,0,-0.07757296466973887
AT2G28710,0,0,-0.09600614439324118,0,0
AT2G46495,0,0,-0.09600614439324118,0,0
AT1G35910,0,0,-0.09600614439324118,0,0
AT2G22190,0,0,-0.0967741935483871,0,0
AT2G38870,0,0,-0.09754224270353302,0,0.1259600614439324
AT5G20470,0,0,-0.09754224270353302,-0.12135176651305685,-0.1651305683563748
AT5G22570,0,0,-0.09754224270353302,0,-0.06912442396313365
AT5G25250,0,0,-0.09831029185867896,0,0.0837173579109063
AT1G60110,0,0,-0.09831029185867896,-0.16820276497695852,-0.18740399385560677
AT1G80340,0,0,-0.09907834101382489,0,-0.18817204301075272
AT1G33612,0,0,-0.10061443932411675,-0.08448540706605223,-0.07680491551459294
AT4G30140,0,0,-0.10138248847926268,-0.10752688172043011,0
AT1G07550,0,0,-0.10215053763440861,0,-0.10752688172043011
AT1G09560,0,0,-0.10215053763440861,-0.08448540706605223,0
AT3G51340,0,0,-0.10368663594470047,-0.08141321044546852,-0.10061443932411675
AT3G12220,0,0,-0.10368663594470047,-0.10368663594470047,0
AT3G07600,0,0,-0.10368663594470047,-0.11367127496159754,0
AT3G06890,0,0,-0.10599078341013825,-0.11136712749615975,-0.12058371735791092
AT2G26820,0,0,-0.10675883256528418,-0.09447004608294932,-0.1282642089093702
AT2G43820,0,0,-0.10829493087557604,-0.11213517665130568,-0.15745007680491552
AT1G19250,0,0,-0.10829493087557604,-0.18817204301075272,-0.08986175115207373
AT1G21120,0,0,-0.10829493087557604,0,0.20353302611367127
AT4G04700,0,0,-0.11059907834101382,-0.1044546850998464,-0.1044546850998464
AT3G47050,0,0,-0.11136712749615975,0,-0.11290322580645161
AT3G08040,0,0,-0.11136712749615975,-0.12135176651305685,-0.062211981566820285
AT1G44020,0,0,-0.11136712749615975,-0.1359447004608295,-0.13978494623655915
AT5G05900,0,0,-0.11136712749615975,-0.15821812596006146,-0.0837173579109063
AT1G50090,0,0,-0.11213517665130568,-0.1282642089093702,-0.11367127496159754
AT1G30730,0,0,-0.11213517665130568,0,0.08294930875576037
AT5G62360,0,0,-0.11213517665130568,-0.10906298003072197,-0.1152073732718894
AT4G23496,0,0,-0.11290322580645161,-0.09216589861751152,-0.08602150537634409
AT5G45490,0,0,-0.11290322580645161,-0.11443932411674347,-0.15207373271889402
AT5G54710,0,0,-0.11443932411674347,0,-0.1336405529953917
AT1G11540,0,0,-0.1152073732718894,-0.11597542242703533,-0.14669738863287252
AT1G15630,0,0,-0.11597542242703533,-0.13671274961597543,-0.0783410138248848
AT2G03260,0,0,-0.11597542242703533,-0.11443932411674347,-0.16129032258064518
AT1G58150,0,0,-0.11827956989247312,-0.12135176651305685,0
AT3G51350,0,0,-0.11904761904761905,-0.09754224270353302,-0.11213517665130568
AT4G22690,0,0,-0.12211981566820278,0,0
AT4G01630,0,0,-0.12288786482334871,-0.09447004608294932,-0.1490015360983103
AT1G29670,0,0,-0.12365591397849464,0,0
AT4G21680,0,0,-0.1259600614439324,-0.11213517665130568,-0.20583717357910908
AT1G64910,0,0,-0.12749615975422426,-0.08832565284178187,-0.11213517665130568
AT3G59930,0,0,-0.12749615975422426,-0.45468509984639016,-0.1490015360983103
AT1G03400,0,0,-0.12749615975422426,0,0
AT4G30120,0,0,-0.12749615975422426,-0.1566820276497696,-0.20814132104454686
AT4G12550,0,0,-0.1282642089093702,-0.2642089093701997,-0.11059907834101382
AT3G07720,0,0,-0.13133640552995393,-0.1543778801843318,-0.1728110599078341
AT3G58810,0,0,-0.13210445468509985,-0.11827956989247312,-0.14669738863287252
AT5G45070,0,0,-0.13210445468509985,-0.13671274961597543,-0.14208909370199693
AT5G52710,0,0,-0.1328725038402458,-0.11136712749615975,-0.21351766513056836
AT2G02310,0,0,-0.13440860215053763,-0.16666666666666666,0
AT1G16150,0,0,-0.13517665130568357,0,0
AT3G61400,0,0,-0.1359447004608295,-0.12211981566820278,0
AT4G27845,0,0,-0.13978494623655915,-0.12442396313364057,-0.12980030721966207
AT2G42060,0,0,-0.1436251920122888,0,0.07987711213517666
AT5G44585,0,0,-0.1443932411674347,-0.14669738863287252,0
AT1G29740,0,0,-0.1443932411674347,-0.22887864823348694,-0.12442396313364057
AT2G41240,0,0,-0.1497695852534562,-0.13133640552995393,-0.8694316436251921
AT3G12820,0,0,-0.15207373271889402,-0.19738863287250383,-0.2219662058371736
AT5G04730,0,0,-0.15284178187403993,-0.1781874039938556,-0.370199692780338
AT3G27490,0,0,-0.15514592933947774,0,0
AT2G43220,0,0,-0.15591397849462366,0,-0.1490015360983103
AT5G02780,0,0,-0.1566820276497696,0,0
AT5G62420,0,0,-0.15745007680491552,-0.24423963133640555,-0.11059907834101382
AT5G45080,0,0,-0.15821812596006146,-0.1543778801843318,-0.14055299539170507
AT1G32510,0,0,-0.15898617511520738,0,-0.19201228878648235
AT1G29660,0,0,-0.16205837173579107,0,0
AT5G39493,0,0,-0.16359447004608293,-0.12980030721966207,-0.22350230414746547
AT1G54950,0,0,-0.1674347158218126,0,-0.1651305683563748
AT3G27950,0,0,-0.16973886328725038,-0.14823348694316435,-0.16589861751152074
AT4G26050,0,0,-0.16973886328725038,-0.25806451612903225,-0.25729646697388636
AT1G49860,0,0,-0.17050691244239632,-0.12058371735791092,-0.2619047619047619
AT4G19770,0,0,-0.17127496159754224,-0.19278033794162824,-0.13671274961597543
AT5G38820,0,0,-0.17357910906298002,-0.32334869431643626,-0.2972350230414747
AT1G66930,0,0,-0.18202764976958527,-0.21735791090629802,-0.17588325652841783
AT5G36870,0,0,-0.18202764976958527,-0.19278033794162824,-0.2634408602150538
AT3G50180,0,0,-0.18356374807987713,-0.1566820276497696,-0.185099846390169
AT3G11402,0,0,-0.18433179723502305,-0.12211981566820278,-0.13671274961597543
AT4G15310,0,0,-0.1858678955453149,-0.2380952380952381,-0.29339477726574503
AT4G19690,0,0,-0.18970814132104458,-0.3379416282642089,-0.7811059907834101
AT2G30670,0,0,-0.19124423963133644,-0.25806451612903225,-0.09831029185867896
AT1G53635,0,0,-0.1935483870967742,-0.1390168970814132,0
AT2G30660,0,0,-0.19585253456221197,-0.16282642089093705,-0.10368663594470047
AT4G33820,0,0,-0.20046082949308755,0,-0.25268817204301075
AT3G58060,0,0,-0.2012288786482335,-0.20506912442396313,-0.29877112135176653
AT1G21140,0,0,-0.2012288786482335,-0.185099846390169,-0.13440860215053763
AT3G46900,0,0,-0.2012288786482335,-0.2926267281105991,-0.4254992319508449
AT3G56400,0,0,-0.2019969278033794,0,-0.13978494623655915
AT2G45550,0,0,-0.20430107526881722,-0.23348694316436253,-0.48310291858678955
AT1G76800,0,0,-0.20506912442396313,-0.29185867895545314,-0.1490015360983103
AT5G41280,0,0,-0.20506912442396313,-0.21582181259600616,-0.1858678955453149
AT2G40750,0,0,-0.20814132104454686,-0.19124423963133644,-0.1989247311827957
AT2G13810,0,0,-0.21735791090629802,0,-0.19585253456221197
AT5G01900,0,0,-0.21735791090629802,-0.3064516129032258,-0.2350230414746544
AT4G09780,0,0,-0.22350230414746547,-0.3141321044546851,-0.1490015360983103
AT5G39160,0,0,-0.23425499231950844,-0.22734254992319508,0
AT4G17860,0,0,-0.24116743471582183,-0.29109062980030725,-0.19278033794162824
AT5G61290,0,0,-0.2434715821812596,-0.17511520737327188,0
AT1G73120,0,0,-0.2434715821812596,-0.3824884792626729,-0.5030721966205837
AT2G19210,0,0,-0.24423963133640555,-0.3033794162826421,-0.3533026113671275
AT5G39150,0,0,-0.24961597542242706,-0.3287250384024578,-0.3894009216589862
AT1G52120,0,0,-0.25499231950844853,-0.5238095238095238,-0.49539170506912444
AT1G34047,0,0,-0.2634408602150538,-0.4078341013824885,-0.4155145929339478
AT2G28850,0,0,-0.2657450076804916,-0.48310291858678955,-0.510752688172043
AT3G50160,0,0,-0.26804915514592936,-0.3709677419354839,-0.37557603686635943
AT3G29110,0,0,-0.2772657450076805,-0.19815668202764977,-0.20737327188940094
AT1G26250,0,0,-0.2795698924731183,-0.2357910906298003,0
AT1G26255,0,0,-0.2818740399385561,-0.21735791090629802,0
AT1G01580,0,0,-0.28264208909370203,-0.36789554531490015,-0.5576036866359447
AT4G32950,0,0,-0.28264208909370203,0,-0.2849462365591398
AT1G52130,0,0,-0.2964669738863287,-0.3279569892473118,-0.6689708141321046
AT4G31940,0,0,-0.30798771121351765,-0.3740399385560676,-0.8248847926267282
AT3G28510,0,0,-0.32258064516129037,0,-0.30184331797235026
AT1G05873,0,0,-0.3279569892473118,-0.24577572964669742,-0.315668202764977
AT1G09790,0,0,-0.3348694316436252,-0.5783410138248848,-0.4016897081413211
AT2G34000,0,0,-0.3486943164362519,-0.2357910906298003,0
AT5G17220,0,0,-0.36251920122887865,0,-0.29339477726574503
AT3G53280,0,0,-0.36712749615975426,0,-0.26267281105990786
AT1G56160,0,0,-0.40706605222734255,-0.4592933947772658,-0.6029185867895546
AT1G61800,0,0,-0.4477726574500768,0,-0.4500768049155146
AT3G12900,0,0,-0.6305683563748081,-0.9439324116743472,-0.7027649769585254
AT5G42800,0,0,-0.6428571428571428,0,-0.6428571428571428
AT5G26000,0,0,-0.7089093701996928,0,-0.7089093701996928
AT5G38430,0,0,-0.7342549923195085,0,-0.49155145929339483
AT3G45140,0,0,-0.771121351766513,0,-0.4884792626728111
AT5G20630,0,0,-0.7887864823348695,0,-0.7887864823348695
AT1G26390,0,0,0,0.7526881720430109,1
AT4G10250,0,0,0,0.738863287250384,0
AT4G27670,0,0,0,0.705837173579109,0
AT3G16525,0,0,0,0.7050691244239632,0.5952380952380952
AT4G31970,0,0,0,0.6443932411674348,0.9009216589861752
AT2G30770,0,0,0,0.6136712749615976,0.7526881720430109
AT2G30750,0,0,0,0.6052227342549923,0.6912442396313364
AT5G46810,0,0,0,0.6052227342549923,0
AT2G34990,0,0,0,0.5998463901689708,0.5253456221198157
AT1G13490,0,0,0,0.5906298003072197,0.4731182795698925
AT5G66780,0,0,0,0.5898617511520737,0.40860215053763443
AT1G04517,0,0,0,0.587557603686636,0.5660522273425499
AT1G51330,0,0,0,0.5829493087557603,0
AT5G38910,0,0,0,0.5821812596006145,0.5360983102918587
AT5G61160,0,0,0,0.5729646697388633,0
AT4G05540,0,0,0,0.5422427035330261,0
AT1G67980,0,0,0,0.5407066052227343,0.7219662058371736
AT4G25200,0,0,0,0.5376344086021505,0
AT1G79680,0,0,0,0.5184331797235023,0.7434715821812596
AT2G37770,0,0,0,0.5153609831029186,0.3709677419354839
AT5G44990,0,0,0,0.5145929339477727,0.5752688172043011
AT1G26380,0,0,0,0.5069124423963134,0.6866359447004609
AT1G26410,0,0,0,0.49462365591397855,0.6966205837173579
AT1G21850,0,0,0,0.49001536098310294,0.4285714285714286
AT1G70830,0,0,0,0.4869431643625192,0
AT5G06760,0,0,0,0.4838709677419355,0.4577572964669739
AT5G07310,0,0,0,0.4807987711213518,0.3847926267281106
AT5G17860,0,0,0,0.4769585253456221,0.37634408602150543
AT5G07572,0,0,0,0.4731182795698925,0
AT3G25240,0,0,0,0.46313364055299544,0
AT1G54870,0,0,0,0.45622119815668205,0
AT3G60120,0,0,0,0.45468509984639016,0.46697388632872505
AT1G64710,0,0,0,0.4523809523809524,0
AT5G44567,0,0,0,0.44930875576036866,0.5583717357910906
AT3G51895,0,0,0,0.4439324116743472,0.3102918586789555
AT2G04050,0,0,0,0.44009216589861755,0
AT5G55150,0,0,0,0.4293394777265745,0
AT4G18990,0,0,0,0.42242703533026116,0.521505376344086
AT1G63780,0,0,0,0.4201228878648233,0
AT2G01020,0,0,0,0.41013824884792627,0
AT2G26695,0,0,0,0.4093701996927804,0.3847926267281106
AT1G71000,0,0,0,0.4078341013824885,0
AT1G53540,0,0,0,0.40629800307219666,0
AT2G01379,0,0,0,0.39938556067588327,0.5737327188940092
AT5G40530,0,0,0,0.39938556067588327,0
AT2G36800,0,0,0,0.39631336405529954,0
AT2G18480,0,0,0,0.39554531490015366,0
AT3G46230,0,0,0,0.3932411674347158,0
AT4G19970,0,0,0,0.39247311827956993,0.6013824884792627
AT1G05680,0,0,0,0.3870967741935484,0
AT2G38340,0,0,0,0.3847926267281106,0.30721966205837176
AT2G38240,0,0,0,0.38018433179723504,0.4308755760368664
AT4G01560,0,0,0,0.37941628264208915,0
AT3G46080,0,0,0,0.37864823348694315,0.32258064516129037
AT2G43000,0,0,0,0.37634408602150543,0.4731182795698925
AT2G21070,0,0,0,0.3732718894009217,0
AT2G02930,0,0,0,0.369431643625192,0.5330261136712751
AT3G41768,0,0,0,0.36789554531490015,0
AT4G37770,0,0,0,0.3617511520737327,0
AT1G71520,0,0,0,0.3571428571428572,0
AT2G28270,0,0,0,0.35176651305683565,0.2227342549923195
AT1G32350,0,0,0,0.35099846390168976,0.3771121351766513
AT3G09400,0,0,0,0.34639016897081415,0.27035330261136714
AT2G35980,0,0,0,0.3456221198156682,0.5161290322580645
AT5G05340,0,0,0,0.3456221198156682,0.33947772657450076
AT3G47480,0,0,0,0.3379416282642089,0.2980030721966206
AT3G48850,0,0,0,0.32718894009216587,0.4324116743471582
AT3G07255,0,0,0,0.32334869431643626,0
AT5G24316,0,0,0,0.3218125960061444,0.2357910906298003
AT2G39400,0,0,0,0.3210445468509985,0.49846390168970817
AT2G47770,0,0,0,0.31797235023041476,0.2926267281105991
AT5G48400,0,0,0,0.31105990783410137,0.36405529953917054
AT1G51340,0,0,0,0.3102918586789555,0.08755760368663594
AT5G40010,0,0,0,0.3064516129032258,0.2196620583717358
AT3G21781,0,0,0,0.3064516129032258,0.39938556067588327
AT4G28460,0,0,0,0.30414746543778803,0.34408602150537637
AT1G08803,0,0,0,0.30414746543778803,0.42319508448540705
AT3G03640,0,0,0,0.2995391705069124,0.20276497695852536
AT2G25125,0,0,0,0.29877112135176653,0.4055299539170507
AT1G21550,0,0,0,0.294162826420891,0.34639016897081415
AT2G27120,0,0,0,0.29339477726574503,-0.3632872503840246
AT4G27460,0,0,0,0.29339477726574503,0.20506912442396313
AT2G02010,0,0,0,0.2903225806451613,0
AT2G31985,0,0,0,0.2903225806451613,0.27880184331797236
AT1G05560,0,0,0,0.2872503840245776,0
AT4G18350,0,0,0,0.28648233486943164,0.22811059907834103
AT1G49900,0,0,0,0.28571428571428575,0.16205837173579107
AT1G14540,0,0,0,0.2849462365591398,0.4293394777265745
AT1G02580,0,0,0,0.28417818740399386,0.23425499231950844
AT4G18195,0,0,0,0.2834101382488479,0.3448540706605223
AT1G15520,0,0,0,0.2818740399385561,0
AT1G58330,0,0,0,0.2803379416282642,0
AT2G19900,0,0,0,0.27880184331797236,0.2657450076804916
AT5G56960,0,0,0,0.27880184331797236,0.3840245775729647
AT1G52560,0,0,0,0.2780337941628264,0
AT5G01255,0,0,0,0.2749615975422427,0.2250384024577573
AT1G61562,0,0,0,0.27112135176651303,0.2588325652841782
AT1G02920,0,0,0,0.26804915514592936,0.402457757296467
AT5G57560,0,0,0,0.26804915514592936,0
AT1G02930,0,0,0,0.2672811059907834,0.3978494623655914
AT1G15830,0,0,0,0.2672811059907834,0
AT3G13950,0,0,0,0.2672811059907834,0.15360983102918588
AT2G23830,0,0,0,0.26497695852534564,0.4308755760368664
AT1G26420,0,0,0,0.26497695852534564,0.4216589861751152
AT4G37370,0,0,0,0.2634408602150538,0.17050691244239632
AT3G54520,0,0,0,0.261136712749616,0
AT5G19880,0,0,0,0.25960061443932414,0.3302611367127496
AT3G28540,0,0,0,0.25729646697388636,0
AT5G16010,0,0,0,0.2565284178187404,0.27112135176651303
AT3G52720,0,0,0,0.2565284178187404,0
AT3G19615,0,0,0,0.25499231950844853,0.4370199692780338
AT3G30720,0,0,0,0.2534562211981567,0
AT5G40000,0,0,0,0.25268817204301075,0
AT1G13480,0,0,0,0.2511520737327189,0
AT1G66700,0,0,0,0.2511520737327189,0.3732718894009217
AT4G25380,0,0,0,0.2511520737327189,0.20814132104454686
AT3G52742,0,0,0,0.24961597542242706,0.27112135176651303
AT4G09300,0,0,0,0.24731182795698928,0.21889400921658989
AT5G43980,0,0,0,0.24654377880184333,0.2142857142857143
AT1G15415,0,0,0,0.24423963133640555,0
AT3G61390,0,0,0,0.2434715821812596,0.271889400921659
AT1G78290,0,0,0,0.24193548387096775,0.22350230414746547
AT5G26170,0,0,0,0.24116743471582183,0
AT1G66090,0,0,0,0.2403993855606759,0
AT5G38900,0,0,0,0.23886328725038403,0.2803379416282642
AT4G40020,0,0,0,0.2380952380952381,0.32258064516129037
AT4G28350,0,0,0,0.23655913978494625,0.3740399385560676
AT5G11210,0,0,0,0.23425499231950844,0.2603686635944701
AT4G31380,0,0,0,0.23271889400921658,0.36251920122887865
AT4G18210,0,0,0,0.23195084485407066,0.2956989247311828
AT5G20230,0,0,0,0.23195084485407066,0
AT2G29500,0,0,0,0.22887864823348694,0.25499231950844853
AT4G21650,0,0,0,0.22811059907834103,0.31490015360983103
AT5G66650,0,0,0,0.22657450076804916,0.11290322580645161
AT4G03585,0,0,0,0.22580645161290322,0.2142857142857143
AT2G18470,0,0,0,0.2250384024577573,0
AT5G46130,0,0,0,0.2250384024577573,0
AT5G63180,0,0,0,0.22427035330261136,0
AT4G39360,0,0,0,0.2227342549923195,0.23732718894009217
AT1G78340,0,0,0,0.2219662058371736,0.24731182795698928
AT1G62580,0,0,0,0.22043010752688175,0.16973886328725038
AT5G10695,0,0,0,0.22043010752688175,0.22580645161290322
AT5G36970,0,0,0,0.21812596006144394,0.43778801843317977
AT2G23130,0,0,0,0.21812596006144394,0
AT4G29050,0,0,0,0.21735791090629802,0.19585253456221197
AT3G22910,0,0,0,0.21658986175115208,0
AT1G53625,0,0,0,0.21505376344086022,0.2749615975422427
AT5G67060,0,0,0,0.21505376344086022,0.38018433179723504
AT2G40880,0,0,0,0.2142857142857143,0.18970814132104458
AT3G49110,0,0,0,0.21351766513056836,0
AT5G17170,0,0,0,0.21121351766513058,0.23425499231950844
AT1G52855,0,0,0,0.21121351766513058,0.17665130568356374
AT3G44769,0,0,0,0.21044546850998466,0
AT1G48700,0,0,0,0.21044546850998466,0.15053763440860216
AT5G01380,0,0,0,0.2089093701996928,0.12442396313364057
AT3G28210,0,0,0,0.20814132104454686,0.1543778801843318
AT5G57510,0,0,0,0.20506912442396313,0.2603686635944701
AT5G61890,0,0,0,0.20430107526881722,0
AT1G73220,0,0,0,0.20430107526881722,0
AT5G37670,0,0,0,0.20353302611367127,0
AT1G73000,0,0,0,0.20353302611367127,0.1566820276497696
AT4G21380,0,0,0,0.2019969278033794,0.39554531490015366
AT1G76520,0,0,0,0.20046082949308755,0.19124423963133644
AT1G07985,0,0,0,0.20046082949308755,0.2196620583717358
AT2G29470,0,0,0,0.20046082949308755,0.35176651305683565
AT1G61560,0,0,0,0.1989247311827957,0.1935483870967742
AT5G06320,0,0,0,0.19815668202764977,0.1490015360983103
AT5G46610,0,0,0,0.1966205837173579,0.21889400921658989
AT5G13200,0,0,0,0.19508448540706605,0.19585253456221197
AT5G07550,0,0,0,0.1943164362519201,0
AT3G04000,0,0,0,0.1935483870967742,0.2119815668202765
AT5G46350,0,0,0,0.19201228878648235,0.22580645161290322
AT1G07180,0,0,0,0.19201228878648235,0
AT1G33030,0,0,0,0.19201228878648235,0.29185867895545314
AT5G01640,0,0,0,0.19124423963133644,0.1390168970814132
AT5G03210,0,0,0,0.1904761904761905,0
AT1G09310,0,0,0,0.1904761904761905,0
AT2G41730,0,0,0,0.18970814132104458,0
AT1G73830,0,0,0,0.18970814132104458,0
AT2G05520,0,0,0,0.18817204301075272,0.09370199692780339
AT2G29460,0,0,0,0.18817204301075272,0.30184331797235026
